0.100702	0.002244	0.034790	0.000546	0.053572	0.002106	0.007469	0.007904	0.007973	0.004659	0.007965	0.002621	0.003658	0.001769	0.001503	0.001918	0.006865	0.002806	0.006970	0.000254	0.000713	0.001830	0.000497	0.007516	0.002863	0.004864	0.007473	0.007473	0.007390	0.006073	0.007886	0.004992	0.007186	0.004814	0.003135	0.001637	0.004847	0.005153	0.004075	0.004302	0.007384	0.003561	0.008440	0.005283	0.005584	0.005584	0.005584	0.006118	0.005584	0.006118	0.005093	0.005584	0.006067	0.005093	0.006444	0.005584	0.005584	0.006466	0.006347	0.004073	0.005584	0.005584	0.005584	0.005894	0.005388	0.005301	0.006241	0.005859	0.006724	0.006030	0.007548	0.007548	0.007400	0.007899	0.007963	0.007431	0.007431	0.007939	0.006773	0.006027	0.007411	0.004645	0.007340	0.006534	0.004905	0.007340	0.005053	0.006049	0.005053	0.005053	0.005053	0.005053	0.005053	0.005564	0.005053	0.005053	0.005373	0.005053	0.005542	0.005053	0.005471	0.006056	0.005053	0.005185	0.005053	0.005845	0.006056	0.005053	0.005829	0.006614	0.005053	0.005053	0.005053	0.005850	0.007953	0.006514	0.006514	0.006514	0.006514	0.006514	0.007952	0.007782	0.007704	0.007782	0.007503	0.007782	0.007782	0.007782	0.007782	0.036729	0.008205	0.006698	0.006847	0.007003	0.006698	0.006698	0.007535	0.007535	0.030312	0.007973	0.007554	0.007554	0.007554	0.007554	0.007554	0.007554	0.007554	0.007554	0.007973	0.007938	0.007752	0.008578	0.008578	0.007494	0.007494	0.007503	0.007503
0.000134	0.346567	0.000201	0.007526	0.000192	0.001830	0.000138	0.000110	0.000111	0.000158	0.000111	0.003095	0.002145	0.008043	0.167445	0.003216	0.000199	0.001510	0.000190	0.227598	0.007260	0.003153	0.003392	0.000113	0.002040	0.000739	0.000107	0.000107	0.000112	0.000257	0.000110	0.000122	0.000171	0.001489	0.130282	0.173045	0.000781	0.000449	0.000896	0.001614	0.000323	0.002110	0.000176	0.000190	0.000117	0.000117	0.000117	0.000126	0.000117	0.000126	0.000179	0.000117	0.000323	0.000179	0.000130	0.000117	0.000117	0.000166	0.000165	0.000904	0.000117	0.000117	0.000117	0.000200	0.000526	0.000744	0.000211	0.000209	0.000181	0.000215	0.000117	0.000117	0.000112	0.000110	0.000111	0.000107	0.000107	0.000111	0.000441	0.000157	0.000186	0.000999	0.000176	0.000448	0.000668	0.000176	0.000141	0.000158	0.000141	0.000141	0.000141	0.000141	0.000141	0.000776	0.000141	0.000141	0.000656	0.000141	0.000244	0.000141	0.000422	0.000158	0.000141	0.000401	0.000141	0.000463	0.000158	0.000141	0.000181	0.000241	0.000141	0.000141	0.000141	0.000401	0.000111	0.000165	0.000165	0.000165	0.000165	0.000165	0.000120	0.000159	0.000431	0.000159	0.000266	0.000159	0.000159	0.000159	0.000159	0.000172	0.000209	0.000165	0.000212	0.000177	0.000165	0.000165	0.000108	0.000108	0.000110	0.000111	0.000159	0.000159	0.000159	0.000159	0.000159	0.000159	0.000159	0.000159	0.000111	0.000111	0.000143	0.000163	0.000163	0.000179	0.000179	0.000132	0.000132
0.101397	0.003398	0.067798	0.000848	0.100449	0.002814	0.009755	0.010289	0.010379	0.006126	0.010368	0.003968	0.004511	0.002676	0.002274	0.002374	0.008987	0.003469	0.009107	0.000384	0.001078	0.002150	0.000825	0.009818	0.004239	0.007311	0.009736	0.009736	0.009653	0.008368	0.010266	0.006563	0.009407	0.005563	0.004751	0.002477	0.005602	0.007505	0.004708	0.005281	0.008125	0.005919	0.040760	0.006919	0.007301	0.007301	0.007301	0.008003	0.007301	0.008003	0.006665	0.007301	0.006814	0.006665	0.008425	0.007301	0.007301	0.008453	0.008297	0.004704	0.007301	0.007301	0.007301	0.007707	0.009179	0.008107	0.008159	0.007672	0.008815	0.007885	0.009833	0.009833	0.009666	0.010282	0.010365	0.009677	0.009677	0.010330	0.011736	0.007881	0.009682	0.006942	0.009562	0.007332	0.006432	0.009562	0.006614	0.007909	0.006614	0.006614	0.006614	0.006614	0.006614	0.006780	0.006614	0.006614	0.006109	0.006614	0.007248	0.006614	0.006223	0.007918	0.006614	0.006791	0.006614	0.006568	0.007918	0.006614	0.007642	0.007141	0.006614	0.006614	0.006614	0.006574	0.010352	0.008501	0.008501	0.008501	0.008501	0.008501	0.010351	0.008055	0.012287	0.008055	0.008042	0.008055	0.008055	0.008055	0.008055	0.010587	0.008757	0.008734	0.008945	0.009150	0.008734	0.008734	0.009816	0.009816	0.012594	0.010379	0.021694	0.021694	0.021694	0.021694	0.021694	0.021694	0.021694	0.021694	0.010379	0.010332	0.010126	0.011938	0.011938	0.009762	0.009762	0.009771	0.009771
0.000060	0.003574	0.000089	0.443897	0.000098	0.002180	0.000055	0.000054	0.000054	0.000106	0.000054	0.004491	0.002935	0.158425	0.338121	0.005119	0.000147	0.001768	0.000140	0.454298	0.012274	0.006978	0.222570	0.000071	0.003111	0.000617	0.000067	0.000067	0.000055	0.000140	0.000054	0.000050	0.000098	0.000719	0.002606	0.006156	0.000445	0.000323	0.000579	0.001643	0.000226	0.001178	0.000088	0.000125	0.000072	0.000072	0.000072	0.000099	0.000072	0.000099	0.000111	0.000072	0.000200	0.000111	0.000081	0.000072	0.000072	0.000081	0.000080	0.000758	0.000072	0.000072	0.000072	0.000124	0.000327	0.000455	0.000130	0.000137	0.000058	0.000076	0.000055	0.000055	0.000055	0.000054	0.000054	0.000052	0.000052	0.000054	0.000143	0.000076	0.000091	0.000763	0.000085	0.000228	0.000316	0.000085	0.000068	0.000080	0.000068	0.000068	0.000068	0.000068	0.000068	0.000715	0.000068	0.000068	0.000332	0.000068	0.000117	0.000068	0.000250	0.000077	0.000068	0.000191	0.000068	0.000322	0.000077	0.000068	0.000091	0.000116	0.000068	0.000068	0.000068	0.000193	0.000058	0.000080	0.000080	0.000080	0.000080	0.000080	0.000055	0.000077	0.000206	0.000077	0.000128	0.000077	0.000077	0.000077	0.000077	0.000084	0.000083	0.000080	0.000084	0.000086	0.000080	0.000080	0.000053	0.000053	0.000054	0.000054	0.000077	0.000077	0.000077	0.000077	0.000077	0.000077	0.000077	0.000077	0.000056	0.000056	0.000059	0.000087	0.000087	0.000087	0.000087	0.000087	0.000087
0.058242	0.002758	0.038880	0.000885	0.109732	0.004029	0.011958	0.012968	0.013090	0.007101	0.013078	0.004803	0.007112	0.003236	0.002749	0.003668	0.010819	0.005389	0.011148	0.000463	0.001302	0.002473	0.000907	0.012035	0.003766	0.006367	0.012194	0.012194	0.011821	0.014049	0.012940	0.007605	0.011331	0.006478	0.005759	0.002995	0.006523	0.007918	0.005486	0.008522	0.009770	0.004679	0.012551	0.008295	0.008876	0.008876	0.008876	0.009702	0.008876	0.009702	0.008044	0.008876	0.008092	0.008044	0.010266	0.008876	0.008876	0.010302	0.010109	0.005483	0.008876	0.008876	0.008876	0.009373	0.007917	0.006893	0.009936	0.009213	0.010480	0.009592	0.012320	0.012320	0.011837	0.012959	0.013073	0.012113	0.012113	0.013029	0.009976	0.009586	0.011866	0.006090	0.011973	0.008714	0.007641	0.011973	0.007971	0.009621	0.007971	0.007971	0.007971	0.007971	0.007971	0.011426	0.007971	0.007971	0.007200	0.007971	0.008801	0.007971	0.007333	0.009632	0.007971	0.008144	0.007971	0.007801	0.009632	0.007971	0.009084	0.008663	0.007971	0.007971	0.007971	0.007808	0.013058	0.010502	0.010502	0.010502	0.010502	0.010502	0.013053	0.009907	0.009870	0.009907	0.009802	0.009907	0.009907	0.009907	0.009907	0.011661	0.010699	0.010863	0.010944	0.011201	0.010863	0.010863	0.012299	0.012299	0.014083	0.013090	0.011169	0.011169	0.011169	0.011169	0.011169	0.011169	0.011169	0.011169	0.013090	0.013029	0.012430	0.077594	0.077594	0.012235	0.012235	0.012252	0.012252
0.000191	0.002397	0.000238	0.005814	0.000244	0.299348	0.000185	0.000182	0.000183	0.000454	0.000183	0.005729	0.004266	0.155457	0.011370	0.010802	0.000361	0.002870	0.000347	0.005722	0.206574	0.153015	0.006845	0.000309	0.122219	0.002249	0.000295	0.000295	0.000184	0.000360	0.000182	0.000162	0.000204	0.002495	0.003855	0.005196	0.001451	0.000889	0.002645	0.002870	0.000688	0.003306	0.000274	0.000609	0.000249	0.000249	0.000249	0.000287	0.000249	0.000287	0.000382	0.000249	0.000690	0.000382	0.000275	0.000249	0.000249	0.000275	0.000271	0.001600	0.000249	0.000249	0.000249	0.000427	0.000926	0.001349	0.000450	0.000440	0.000290	0.000315	0.000181	0.000181	0.000184	0.000182	0.000183	0.000176	0.000176	0.000183	0.000395	0.000260	0.000308	0.001400	0.000292	0.001135	0.001117	0.000292	0.000234	0.000264	0.000234	0.000234	0.000234	0.000234	0.000234	0.000896	0.000234	0.000234	0.001101	0.000234	0.000405	0.000234	0.000860	0.000261	0.000234	0.000668	0.000234	0.001139	0.000261	0.000234	0.000273	0.000400	0.000234	0.000234	0.000234	0.000667	0.000183	0.000274	0.000274	0.000274	0.000274	0.000274	0.000183	0.000264	0.000590	0.000264	0.000442	0.000264	0.000264	0.000264	0.000264	0.000285	0.000282	0.000275	0.000287	0.000293	0.000275	0.000275	0.000230	0.000230	0.000181	0.000183	0.000217	0.000217	0.000217	0.000217	0.000217	0.000217	0.000217	0.000217	0.000183	0.000183	0.000191	0.000228	0.000228	0.000210	0.000210	0.000191	0.000191
0.010797	0.003567	0.010318	0.000531	0.010711	0.003491	0.082723	0.052486	0.012154	0.011335	0.012142	0.003479	0.005132	0.002413	0.002050	0.002876	0.010252	0.004211	0.012074	0.000346	0.001010	0.002971	0.000677	0.011319	0.004200	0.006654	0.011353	0.011353	0.011122	0.008887	0.012018	0.010922	0.010737	0.007377	0.004160	0.003355	0.011772	0.008324	0.007010	0.006047	0.010440	0.004874	0.010371	0.008841	0.009682	0.009682	0.009682	0.010450	0.009682	0.010450	0.008633	0.009682	0.010314	0.008633	0.011092	0.009682	0.009682	0.011132	0.038162	0.006737	0.009682	0.009682	0.009682	0.011382	0.008291	0.007859	0.010729	0.010930	0.073216	0.009549	0.011469	0.011469	0.011137	0.012036	0.012138	0.011281	0.011281	0.012800	0.009128	0.009041	0.011162	0.006354	0.011150	0.010181	0.008094	0.011150	0.007535	0.009074	0.007535	0.007535	0.007535	0.007535	0.007535	0.007207	0.007535	0.007535	0.007595	0.007535	0.009478	0.007535	0.008464	0.009085	0.007535	0.008681	0.007535	0.008267	0.009085	0.007535	0.008649	0.009333	0.007535	0.007535	0.007535	0.008274	0.012124	0.009831	0.009831	0.009831	0.009831	0.009831	0.012120	0.010903	0.010463	0.010903	0.011939	0.010903	0.010903	0.010903	0.010903	0.011666	0.041543	0.012049	0.043057	0.012131	0.012049	0.012049	0.011449	0.011449	0.011993	0.012154	0.009086	0.009086	0.009086	0.009086	0.009086	0.009086	0.009086	0.009086	0.012154	0.012098	0.011684	0.011373	0.011373	0.011388	0.011388	0.011401	0.011401
0.012625	0.002787	0.012189	0.000553	0.012525	0.002860	0.079040	0.055012	0.032733	0.008970	0.014699	0.003418	0.004962	0.002308	0.001961	0.002996	0.011983	0.003808	0.012418	0.000331	0.000881	0.002690	0.000705	0.013411	0.003794	0.006393	0.013672	0.013672	0.013168	0.009263	0.014540	0.009600	0.055751	0.007085	0.003868	0.002318	0.008301	0.008676	0.006004	0.005825	0.010817	0.004711	0.012252	0.009177	0.009852	0.009852	0.009852	0.010769	0.009852	0.010769	0.008916	0.009852	0.008921	0.008916	0.011416	0.009852	0.009852	0.011457	0.014009	0.006361	0.009852	0.009852	0.009852	0.010416	0.007934	0.006892	0.011046	0.010196	0.013826	0.010665	0.013815	0.013815	0.013185	0.014561	0.014693	0.013579	0.013579	0.014644	0.009969	0.010657	0.013222	0.006122	0.013422	0.009609	0.008425	0.013422	0.008828	0.010697	0.008828	0.008828	0.008828	0.008828	0.008828	0.007979	0.008828	0.008828	0.007915	0.008828	0.009778	0.008828	0.008061	0.010709	0.008828	0.009009	0.008828	0.008601	0.010709	0.008828	0.010018	0.009620	0.008828	0.008828	0.008828	0.008607	0.014677	0.011719	0.011719	0.011719	0.011719	0.011719	0.014670	0.011040	0.009765	0.011040	0.010901	0.011040	0.011040	0.011040	0.011040	0.011999	0.014898	0.012153	0.015276	0.012476	0.012153	0.012153	0.013792	0.013792	0.014503	0.032733	0.010749	0.010749	0.010749	0.010749	0.010749	0.010749	0.010749	0.010749	0.032732	0.015828	0.013859	0.013702	0.013702	0.013722	0.013722	0.014839	0.014839
0.010922	0.001807	0.010630	0.000404	0.010834	0.002402	0.011647	0.012940	0.049112	0.007365	0.031074	0.003027	0.004182	0.001836	0.001560	0.002188	0.010363	0.003202	0.010845	0.000264	0.000740	0.002260	0.000573	0.011724	0.003192	0.005419	0.012101	0.012101	0.011504	0.008979	0.012915	0.007007	0.010858	0.005999	0.003252	0.001699	0.006042	0.007370	0.005089	0.004924	0.009348	0.003971	0.010686	0.007920	0.008571	0.008571	0.008571	0.009351	0.008571	0.009351	0.007726	0.008571	0.007649	0.007726	0.009943	0.008571	0.008571	0.009980	0.009790	0.005086	0.008571	0.008571	0.008571	0.009061	0.006740	0.005882	0.009617	0.008803	0.009917	0.009288	0.012230	0.012230	0.011518	0.012930	0.031057	0.012014	0.012014	0.013010	0.008505	0.009280	0.011556	0.005175	0.011876	0.008244	0.007229	0.011876	0.007650	0.009316	0.007650	0.007650	0.007650	0.007650	0.007650	0.006391	0.007650	0.007650	0.006758	0.007650	0.008505	0.007650	0.006881	0.009326	0.007650	0.007775	0.007650	0.007380	0.009326	0.007650	0.008601	0.008361	0.007650	0.007650	0.007650	0.007385	0.013040	0.010291	0.010291	0.010291	0.010291	0.010291	0.013032	0.009670	0.008428	0.009670	0.009497	0.009670	0.009670	0.009670	0.009670	0.010466	0.010390	0.010713	0.010641	0.010896	0.010713	0.010713	0.012208	0.012208	0.012876	0.031092	0.009382	0.009382	0.009382	0.009382	0.009382	0.009382	0.009382	0.009382	0.031091	0.013007	0.012126	0.012130	0.012130	0.012149	0.012149	0.012170	0.012170
0.002670	0.001998	0.002699	0.000502	0.002950	0.002393	0.004892	0.002759	0.002779	0.207818	0.003110	0.003739	0.002912	0.002414	0.001455	0.002403	0.002539	0.003014	0.002807	0.000371	0.000967	0.002367	0.000726	0.003264	0.004189	0.078591	0.003172	0.003172	0.003441	0.084591	0.003235	0.109819	0.002656	0.002229	0.002020	0.001967	0.002901	0.002399	0.002917	0.002455	0.002492	0.003120	0.002712	0.004283	0.003821	0.003821	0.003821	0.004005	0.003821	0.004005	0.003602	0.003821	0.003763	0.003602	0.004249	0.003821	0.003821	0.004265	0.026031	0.002915	0.003821	0.003821	0.003821	0.004121	0.003484	0.004271	0.004109	0.003974	0.004147	0.002391	0.002661	0.002661	0.003140	0.002923	0.003094	0.002783	0.002783	0.002766	0.002448	0.002390	0.002672	0.002308	0.002593	0.002848	0.002222	0.002593	0.002063	0.002398	0.002063	0.002063	0.002063	0.002063	0.002063	0.002325	0.002063	0.002063	0.003769	0.002063	0.002435	0.002063	0.002448	0.002401	0.002063	0.002314	0.002063	0.002344	0.002401	0.002063	0.002390	0.002489	0.002063	0.002063	0.002063	0.002346	0.002772	0.002355	0.002355	0.002355	0.002355	0.002355	0.002772	0.002430	0.002823	0.002430	0.002681	0.002430	0.002430	0.002430	0.002430	0.002652	0.004566	0.002667	0.004752	0.002820	0.002667	0.002667	0.002657	0.002657	0.002747	0.002779	0.002409	0.002409	0.002409	0.002409	0.002409	0.002409	0.002409	0.002409	0.002779	0.002767	0.002785	0.002941	0.002941	0.002858	0.002858	0.002644	0.002644
